fips,county,year,age,pop_female,pop_male,pop_total
6087,SANTA CRUZ,2017,20,3106,3280,6386
6087,SANTA CRUZ,2017,21,3244,3346,6590
6087,SANTA CRUZ,2017,22,2287,2418,4705
6087,SANTA CRUZ,2017,23,1954,2140,4094
6087,SANTA CRUZ,2017,24,2047,2207,4254
6087,SANTA CRUZ,2017,25,1853,2037,3890
6087,SANTA CRUZ,2017,26,1626,1712,3338
6087,SANTA CRUZ,2017,27,1615,1711,3326
6087,SANTA CRUZ,2017,28,1406,1554,2960
6087,SANTA CRUZ,2017,29,1332,1449,2781
6087,SANTA CRUZ,2017,30,1303,1510,2813
6087,SANTA CRUZ,2017,31,1206,1454,2660
6087,SANTA CRUZ,2017,32,1510,1601,3111
6087,SANTA CRUZ,2017,33,1540,1740,3280
6087,SANTA CRUZ,2017,34,1577,1753,3330
6087,SANTA CRUZ,2017,35,1667,1702,3369
6087,SANTA CRUZ,2017,36,1581,1692,3273
6087,SANTA CRUZ,2017,37,1622,1766,3388
6087,SANTA CRUZ,2017,38,1515,1575,3090
6087,SANTA CRUZ,2017,39,1531,1565,3096
6087,SANTA CRUZ,2017,40,1591,1551,3142
6087,SANTA CRUZ,2017,41,1486,1539,3025
6087,SANTA CRUZ,2017,42,1491,1560,3051
6087,SANTA CRUZ,2017,43,1404,1550,2954
6087,SANTA CRUZ,2017,44,1568,1554,3122
6087,SANTA CRUZ,2017,45,1482,1607,3089
6087,SANTA CRUZ,2017,46,1648,1640,3288
6087,SANTA CRUZ,2017,47,1725,1847,3572
6087,SANTA CRUZ,2017,48,1709,1750,3459
6087,SANTA CRUZ,2017,49,1694,1653,3347
6087,SANTA CRUZ,2017,50,1668,1622,3290
6087,SANTA CRUZ,2017,51,1625,1648,3273
6087,SANTA CRUZ,2017,52,1746,1731,3477
6087,SANTA CRUZ,2017,53,1827,1765,3592
6087,SANTA CRUZ,2017,54,1788,1840,3628
6087,SANTA CRUZ,2017,55,1853,1797,3650
6087,SANTA CRUZ,2017,56,1889,1762,3651
6087,SANTA CRUZ,2017,57,2005,1886,3891
6087,SANTA CRUZ,2017,58,1996,1847,3843
6087,SANTA CRUZ,2017,59,1970,1934,3904
6087,SANTA CRUZ,2017,60,2099,1889,3988
6087,SANTA CRUZ,2017,61,2058,1923,3981
6087,SANTA CRUZ,2017,62,2098,1913,4011
6087,SANTA CRUZ,2017,63,2004,1903,3907
6087,SANTA CRUZ,2017,64,1967,1930,3897
6087,SANTA CRUZ,2017,65,1878,1827,3705
6087,SANTA CRUZ,2017,66,1750,1780,3530
6087,SANTA CRUZ,2017,67,1780,1745,3525
6087,SANTA CRUZ,2017,68,1574,1619,3193
6087,SANTA CRUZ,2017,69,1575,1529,3104
6087,SANTA CRUZ,2017,70,1543,1484,3027
6087,SANTA CRUZ,2017,71,1243,1124,2367
6087,SANTA CRUZ,2017,72,1076,985,2061
6087,SANTA CRUZ,2017,73,986,927,1913
6087,SANTA CRUZ,2017,74,1004,847,1851
6087,SANTA CRUZ,2017,75,870,788,1658
6087,SANTA CRUZ,2017,76,678,603,1281
6087,SANTA CRUZ,2017,77,669,578,1247
6087,SANTA CRUZ,2017,78,630,506,1136
6087,SANTA CRUZ,2017,79,569,437,1006
6087,SANTA CRUZ,2017,80,520,461,981
6087,SANTA CRUZ,2017,81,510,446,956
6087,SANTA CRUZ,2017,82,442,336,778
6087,SANTA CRUZ,2017,83,445,291,736
6087,SANTA CRUZ,2017,84,461,295,756
6087,SANTA CRUZ,2017,85,447,263,710
6087,SANTA CRUZ,2017,86,395,199,594
6087,SANTA CRUZ,2017,87,387,256,643
6087,SANTA CRUZ,2017,88,373,189,562
6087,SANTA CRUZ,2017,89,335,170,505
6087,SANTA CRUZ,2017,90,303,120,423
6087,SANTA CRUZ,2017,91,246,102,348
6087,SANTA CRUZ,2017,92,193,117,310
6087,SANTA CRUZ,2017,93,171,70,241
6087,SANTA CRUZ,2017,94,128,60,188
6087,SANTA CRUZ,2017,95,95,40,135
6087,SANTA CRUZ,2017,96,64,29,93
6087,SANTA CRUZ,2017,97,35,6,41
6087,SANTA CRUZ,2017,98,13,10,23
6087,SANTA CRUZ,2017,99,9,0,9
6087,SANTA CRUZ,2017,100,29,1,30
6087,SANTA CRUZ,2018,0,1301,1358,2659
6087,SANTA CRUZ,2018,1,1298,1434,2732
6087,SANTA CRUZ,2018,2,1447,1519,2966
6087,SANTA CRUZ,2018,3,1585,1682,3267
6087,SANTA CRUZ,2018,4,1651,1699,3350
6087,SANTA CRUZ,2018,5,1709,1809,3518
6087,SANTA CRUZ,2018,6,1817,1865,3682
6087,SANTA CRUZ,2018,7,1840,1833,3673
6087,SANTA CRUZ,2018,8,1627,1714,3341
6087,SANTA CRUZ,2018,9,1694,1768,3462
6087,SANTA CRUZ,2018,10,1707,1766,3473
6087,SANTA CRUZ,2018,11,1658,1773,3431
6087,SANTA CRUZ,2018,12,1502,1695,3197
6087,SANTA CRUZ,2018,13,1446,1525,2971
6087,SANTA CRUZ,2018,14,1496,1640,3136
6087,SANTA CRUZ,2018,15,1553,1549,3102
6087,SANTA CRUZ,2018,16,1498,1610,3108
6087,SANTA CRUZ,2018,17,1670,1678,3348
6087,SANTA CRUZ,2018,18,3262,3282,6544
6087,SANTA CRUZ,2018,19,4023,4011,8034
6087,SANTA CRUZ,2018,20,3120,3379,6499
6087,SANTA CRUZ,2018,21,3204,3334,6538
6087,SANTA CRUZ,2018,22,2520,2581,5101
6087,SANTA CRUZ,2018,23,2002,2151,4153
6087,SANTA CRUZ,2018,24,1861,2030,3891
6087,SANTA CRUZ,2018,25,1709,1918,3627
6087,SANTA CRUZ,2018,26,1781,1903,3684
6087,SANTA CRUZ,2018,27,1616,1710,3326
6087,SANTA CRUZ,2018,28,1627,1745,3372
6087,SANTA CRUZ,2018,29,1390,1529,2919
6087,SANTA CRUZ,2018,30,1319,1440,2759
6087,SANTA CRUZ,2018,31,1313,1498,2811
6087,SANTA CRUZ,2018,32,1183,1418,2601
6087,SANTA CRUZ,2018,33,1515,1639,3154
6087,SANTA CRUZ,2018,34,1552,1728,3280
6087,SANTA CRUZ,2018,35,1581,1783,3364
6087,SANTA CRUZ,2018,36,1605,1643,3248
6087,SANTA CRUZ,2018,37,1592,1696,3288
6087,SANTA CRUZ,2018,38,1614,1772,3386
6087,SANTA CRUZ,2018,39,1520,1575,3095
6087,SANTA CRUZ,2018,40,1547,1560,3107
6087,SANTA CRUZ,2018,41,1582,1541,3123
6087,SANTA CRUZ,2018,42,1487,1564,3051
6087,SANTA CRUZ,2018,43,1477,1524,3001
6087,SANTA CRUZ,2018,44,1417,1538,2955
6087,SANTA CRUZ,2018,45,1564,1564,3128
6087,SANTA CRUZ,2018,46,1499,1619,3118
6087,SANTA CRUZ,2018,47,1630,1634,3264
6087,SANTA CRUZ,2018,48,1725,1853,3578
6087,SANTA CRUZ,2018,49,1711,1752,3463
6087,SANTA CRUZ,2018,50,1687,1642,3329
6087,SANTA CRUZ,2018,51,1663,1621,3284
6087,SANTA CRUZ,2018,52,1623,1629,3252
6087,SANTA CRUZ,2018,53,1751,1742,3493
6087,SANTA CRUZ,2018,54,1820,1741,3561
6087,SANTA CRUZ,2018,55,1778,1812,3590
6087,SANTA CRUZ,2018,56,1869,1802,3671
6087,SANTA CRUZ,2018,57,1903,1770,3673
6087,SANTA CRUZ,2018,58,2005,1878,3883
6087,SANTA CRUZ,2018,59,1981,1840,3821
6087,SANTA CRUZ,2018,60,1986,1950,3936
6087,SANTA CRUZ,2018,61,2070,1872,3942
6087,SANTA CRUZ,2018,62,2053,1909,3962
6087,SANTA CRUZ,2018,63,2071,1883,3954
6087,SANTA CRUZ,2018,64,1990,1887,3877
6087,SANTA CRUZ,2018,65,1948,1922,3870
6087,SANTA CRUZ,2018,66,1859,1793,3652
6087,SANTA CRUZ,2018,67,1738,1765,3503
6087,SANTA CRUZ,2018,68,1775,1721,3496
6087,SANTA CRUZ,2018,69,1557,1605,3162
6087,SANTA CRUZ,2018,70,1565,1501,3066
6087,SANTA CRUZ,2018,71,1528,1458,2986
6087,SANTA CRUZ,2018,72,1225,1107,2332
6087,SANTA CRUZ,2018,73,1047,963,2010
6087,SANTA CRUZ,2018,74,968,905,1873
6087,SANTA CRUZ,2018,75,990,835,1825
6087,SANTA CRUZ,2018,76,853,766,1619
6087,SANTA CRUZ,2018,77,665,590,1255
6087,SANTA CRUZ,2018,78,647,561,1208
6087,SANTA CRUZ,2018,79,620,481,1101
6087,SANTA CRUZ,2018,80,566,437,1003
6087,SANTA CRUZ,2018,81,492,445,937
6087,SANTA CRUZ,2018,82,491,419,910
6087,SANTA CRUZ,2018,83,431,319,750
6087,SANTA CRUZ,2018,84,423,276,699
6087,SANTA CRUZ,2018,85,481,286,767
6087,SANTA CRUZ,2018,86,412,237,649
6087,SANTA CRUZ,2018,87,374,185,559
6087,SANTA CRUZ,2018,88,355,235,590
6087,SANTA CRUZ,2018,89,326,166,492
6087,SANTA CRUZ,2018,90,315,150,465
6087,SANTA CRUZ,2018,91,264,87,351
6087,SANTA CRUZ,2018,92,205,90,295
6087,SANTA CRUZ,2018,93,155,84,239
6087,SANTA CRUZ,2018,94,160,58,218
6087,SANTA CRUZ,2018,95,111,49,160
6087,SANTA CRUZ,2018,96,73,23,96
6087,SANTA CRUZ,2018,97,53,21,74
6087,SANTA CRUZ,2018,98,19,4,23
6087,SANTA CRUZ,2018,99,9,6,15
6087,SANTA CRUZ,2018,100,22,0,22
6087,SANTA CRUZ,2019,0,1270,1510,2780
6087,SANTA CRUZ,2019,1,1289,1356,2645
6087,SANTA CRUZ,2019,2,1346,1480,2826
6087,SANTA CRUZ,2019,3,1527,1563,3090
6087,SANTA CRUZ,2019,4,1691,1733,3424
6087,SANTA CRUZ,2019,5,1661,1788,3449
6087,SANTA CRUZ,2019,6,1714,1807,3521
6087,SANTA CRUZ,2019,7,1822,1872,3694
6087,SANTA CRUZ,2019,8,1836,1829,3665
6087,SANTA CRUZ,2019,9,1627,1718,3345
6087,SANTA CRUZ,2019,10,1695,1773,3468
6087,SANTA CRUZ,2019,11,1718,1774,3492
6087,SANTA CRUZ,2019,12,1678,1789,3467
6087,SANTA CRUZ,2019,13,1502,1711,3213
6087,SANTA CRUZ,2019,14,1449,1546,2995
6087,SANTA CRUZ,2019,15,1520,1663,3183
6087,SANTA CRUZ,2019,16,1573,1549,3122
6087,SANTA CRUZ,2019,17,1613,1704,3317
6087,SANTA CRUZ,2019,18,3336,3160,6496
6087,SANTA CRUZ,2019,19,4022,4172,8194
6087,SANTA CRUZ,2019,20,3066,3258,6324
6087,SANTA CRUZ,2019,21,3219,3433,6652
6087,SANTA CRUZ,2019,22,2482,2578,5060
6087,SANTA CRUZ,2019,23,2224,2308,4532
6087,SANTA CRUZ,2019,24,1911,2048,3959
6087,SANTA CRUZ,2019,25,1526,1738,3264
6087,SANTA CRUZ,2019,26,1638,1783,3421
6087,SANTA CRUZ,2019,27,1774,1909,3683
6087,SANTA CRUZ,2019,28,1629,1736,3365
6087,SANTA CRUZ,2019,29,1604,1717,3321
6087,SANTA CRUZ,2019,30,1383,1517,2900
6087,SANTA CRUZ,2019,31,1331,1429,2760
6087,SANTA CRUZ,2019,32,1289,1463,2752
6087,SANTA CRUZ,2019,33,1193,1454,2647
6087,SANTA CRUZ,2019,34,1525,1629,3154
6087,SANTA CRUZ,2019,35,1559,1756,3315
6087,SANTA CRUZ,2019,36,1519,1723,3242
6087,SANTA CRUZ,2019,37,1617,1646,3263
6087,SANTA CRUZ,2019,38,1590,1705,3295
6087,SANTA CRUZ,2019,39,1625,1773,3398
6087,SANTA CRUZ,2019,40,1535,1570,3105
6087,SANTA CRUZ,2019,41,1535,1552,3087
6087,SANTA CRUZ,2019,42,1584,1568,3152
6087,SANTA CRUZ,2019,43,1475,1531,3006
6087,SANTA CRUZ,2019,44,1485,1512,2997
6087,SANTA CRUZ,2019,45,1413,1550,2963
6087,SANTA CRUZ,2019,46,1578,1574,3152
6087,SANTA CRUZ,2019,47,1485,1614,3099
6087,SANTA CRUZ,2019,48,1630,1642,3272
6087,SANTA CRUZ,2019,49,1728,1857,3585
6087,SANTA CRUZ,2019,50,1702,1746,3448
6087,SANTA CRUZ,2019,51,1684,1635,3319
6087,SANTA CRUZ,2019,52,1659,1604,3263
6087,SANTA CRUZ,2019,53,1626,1638,3264
6087,SANTA CRUZ,2019,54,1747,1723,3470
6087,SANTA CRUZ,2019,55,1813,1707,3520
6087,SANTA CRUZ,2019,56,1790,1819,3609
6087,SANTA CRUZ,2019,57,1885,1815,3700
6087,SANTA CRUZ,2019,58,1901,1766,3667
6087,SANTA CRUZ,2019,59,1991,1867,3858
6087,SANTA CRUZ,2019,60,1992,1860,3852
6087,SANTA CRUZ,2019,61,1970,1924,3894
6087,SANTA CRUZ,2019,62,2062,1855,3917
6087,SANTA CRUZ,2019,63,2028,1875,3903
6087,SANTA CRUZ,2019,64,2056,1863,3919
6087,SANTA CRUZ,2019,65,1976,1878,3854
6087,SANTA CRUZ,2019,66,1927,1871,3798
6087,SANTA CRUZ,2019,67,1843,1787,3630
6087,SANTA CRUZ,2019,68,1734,1725,3459
6087,SANTA CRUZ,2019,69,1755,1700,3455
6087,SANTA CRUZ,2019,70,1551,1588,3139
6087,SANTA CRUZ,2019,71,1557,1468,3025
6087,SANTA CRUZ,2019,72,1508,1437,2945
6087,SANTA CRUZ,2019,73,1204,1091,2295
6087,SANTA CRUZ,2019,74,1040,947,1987
6087,SANTA CRUZ,2019,75,941,893,1834
6087,SANTA CRUZ,2019,76,961,806,1767
6087,SANTA CRUZ,2019,77,841,744,1585
6087,SANTA CRUZ,2019,78,650,567,1217
6087,SANTA CRUZ,2019,79,638,550,1188
6087,SANTA CRUZ,2019,80,615,477,1092
6087,SANTA CRUZ,2019,81,543,414,957
6087,SANTA CRUZ,2019,82,467,417,884
6087,SANTA CRUZ,2019,83,481,394,875
6087,SANTA CRUZ,2019,84,413,299,712
6087,SANTA CRUZ,2019,85,441,269,710
6087,SANTA CRUZ,2019,86,450,263,713
6087,SANTA CRUZ,2019,87,387,228,615
6087,SANTA CRUZ,2019,88,352,166,518
6087,SANTA CRUZ,2019,89,314,211,525
6087,SANTA CRUZ,2019,90,302,152,454
6087,SANTA CRUZ,2019,91,267,111,378
6087,SANTA CRUZ,2019,92,224,70,294
6087,SANTA CRUZ,2019,93,169,77,246
6087,SANTA CRUZ,2019,94,141,59,200
6087,SANTA CRUZ,2019,95,127,43,170
6087,SANTA CRUZ,2019,96,79,34,113
6087,SANTA CRUZ,2019,97,62,18,80
6087,SANTA CRUZ,2019,98,34,14,48
6087,SANTA CRUZ,2019,99,15,2,17
6087,SANTA CRUZ,2019,100,15,5,20
6089,SHASTA,2017,0,922,1084,2006
6089,SHASTA,2017,1,982,1034,2016
6089,SHASTA,2017,2,946,1063,2009
6089,SHASTA,2017,3,1003,1009,2012
6089,SHASTA,2017,4,963,1023,1986
6089,SHASTA,2017,5,892,1026,1918
6089,SHASTA,2017,6,1001,1048,2049
6089,SHASTA,2017,7,991,1047,2038
6089,SHASTA,2017,8,955,1053,2008
6089,SHASTA,2017,9,1034,1077,2111
6089,SHASTA,2017,10,1073,1067,2140
6089,SHASTA,2017,11,1054,1119,2173
6089,SHASTA,2017,12,1087,1042,2129
6089,SHASTA,2017,13,1063,1075,2138
6089,SHASTA,2017,14,1068,1052,2120
6089,SHASTA,2017,15,1067,1146,2213
6089,SHASTA,2017,16,1079,1174,2253
6089,SHASTA,2017,17,1087,1180,2267
6089,SHASTA,2017,18,1097,1219,2316
6089,SHASTA,2017,19,1111,1212,2323
6089,SHASTA,2017,20,1143,1174,2317
6089,SHASTA,2017,21,1133,1274,2407
6089,SHASTA,2017,22,1082,1215,2297
6089,SHASTA,2017,23,1200,1218,2418
6089,SHASTA,2017,24,1118,1316,2434
6089,SHASTA,2017,25,1167,1195,2362
6089,SHASTA,2017,26,1160,1206,2366
6089,SHASTA,2017,27,1064,1227,2291
6089,SHASTA,2017,28,1047,1114,2161
6089,SHASTA,2017,29,1021,1038,2059
6089,SHASTA,2017,30,1019,1037,2056
6089,SHASTA,2017,31,994,1081,2075
6089,SHASTA,2017,32,1048,1186,2234
6089,SHASTA,2017,33,1089,1056,2145
6089,SHASTA,2017,34,1095,1086,2181
6089,SHASTA,2017,35,1024,1081,2105
6089,SHASTA,2017,36,1095,988,2083
6089,SHASTA,2017,37,1070,1090,2160
6089,SHASTA,2017,38,982,976,1958
6089,SHASTA,2017,39,954,961,1915
6089,SHASTA,2017,40,971,916,1887
6089,SHASTA,2017,41,872,949,1821
6089,SHASTA,2017,42,885,876,1761
6089,SHASTA,2017,43,842,829,1671
6089,SHASTA,2017,44,903,890,1793
6089,SHASTA,2017,45,922,865,1787
6089,SHASTA,2017,46,1071,971,2042
6089,SHASTA,2017,47,1129,1060,2189
6089,SHASTA,2017,48,991,990,1981
6089,SHASTA,2017,49,1043,968,2011
6089,SHASTA,2017,50,1041,962,2003
6089,SHASTA,2017,51,1065,1061,2126
6089,SHASTA,2017,52,1225,1079,2304
6089,SHASTA,2017,53,1287,1128,2415
6089,SHASTA,2017,54,1314,1119,2433
6089,SHASTA,2017,55,1326,1268,2594
6089,SHASTA,2017,56,1386,1271,2657
6089,SHASTA,2017,57,1321,1273,2594
6089,SHASTA,2017,58,1350,1215,2565
6089,SHASTA,2017,59,1381,1205,2586
6089,SHASTA,2017,60,1299,1153,2452
6089,SHASTA,2017,61,1330,1253,2583
6089,SHASTA,2017,62,1330,1135,2465
6089,SHASTA,2017,63,1327,1222,2549
6089,SHASTA,2017,64,1330,1180,2510
6089,SHASTA,2017,65,1299,1164,2463
6089,SHASTA,2017,66,1208,1057,2265
6089,SHASTA,2017,67,1242,1115,2357
6089,SHASTA,2017,68,1131,1091,2222
6089,SHASTA,2017,69,1259,1080,2339
6089,SHASTA,2017,70,1193,1103,2296
6089,SHASTA,2017,71,973,872,1845
6089,SHASTA,2017,72,915,839,1754
6089,SHASTA,2017,73,912,779,1691
6089,SHASTA,2017,74,971,818,1789
6089,SHASTA,2017,75,813,786,1599
6089,SHASTA,2017,76,755,649,1404
6089,SHASTA,2017,77,635,597,1232
6089,SHASTA,2017,78,636,570,1206
6089,SHASTA,2017,79,618,505,1123
6089,SHASTA,2017,80,609,487,1096
6089,SHASTA,2017,81,522,409,931
6089,SHASTA,2017,82,483,349,832
6089,SHASTA,2017,83,430,322,752
6089,SHASTA,2017,84,395,305,700
6089,SHASTA,2017,85,411,297,708
6089,SHASTA,2017,86,423,275,698
6089,SHASTA,2017,87,357,228,585
6089,SHASTA,2017,88,304,208,512
6089,SHASTA,2017,89,273,114,387
6089,SHASTA,2017,90,252,160,412
6089,SHASTA,2017,91,213,84,297
6089,SHASTA,2017,92,144,92,236
6089,SHASTA,2017,93,144,51,195
6089,SHASTA,2017,94,89,35,124
6089,SHASTA,2017,95,61,33,94
6089,SHASTA,2017,96,49,27,76
6089,SHASTA,2017,97,39,15,54
6089,SHASTA,2017,98,23,6,29
6089,SHASTA,2017,99,16,2,18
6089,SHASTA,2017,100,5,5,10
6089,SHASTA,2018,0,887,1097,1984
6089,SHASTA,2018,1,922,1077,1999
6089,SHASTA,2018,2,978,1034,2012
6089,SHASTA,2018,3,947,1067,2014
6089,SHASTA,2018,4,1009,1010,2019
6089,SHASTA,2018,5,966,1029,1995
6089,SHASTA,2018,6,905,1039,1944
6089,SHASTA,2018,7,1034,1064,2098
6089,SHASTA,2018,8,993,1048,2041
6089,SHASTA,2018,9,956,1061,2017
6089,SHASTA,2018,10,1045,1080,2125
6089,SHASTA,2018,11,1081,1068,2149
6089,SHASTA,2018,12,1056,1133,2189
6089,SHASTA,2018,13,1093,1050,2143
6089,SHASTA,2018,14,1067,1072,2139
6089,SHASTA,2018,15,1084,1058,2142
6089,SHASTA,2018,16,1065,1142,2207
6089,SHASTA,2018,17,1085,1197,2282
6089,SHASTA,2018,18,1133,1232,2365
6089,SHASTA,2018,19,1098,1206,2304
6089,SHASTA,2018,20,1073,1200,2273
6089,SHASTA,2018,21,1140,1155,2295
6089,SHASTA,2018,22,1121,1272,2393
6089,SHASTA,2018,23,1093,1200,2293
6089,SHASTA,2018,24,1175,1224,2399
6089,SHASTA,2018,25,1094,1293,2387
6089,SHASTA,2018,26,1181,1202,2383
6089,SHASTA,2018,27,1172,1220,2392
6089,SHASTA,2018,28,1075,1231,2306
6089,SHASTA,2018,29,1058,1121,2179
6089,SHASTA,2018,30,1032,1041,2073
6089,SHASTA,2018,31,1025,1063,2088
6089,SHASTA,2018,32,1002,1075,2077
6089,SHASTA,2018,33,1046,1190,2236
6089,SHASTA,2018,34,1102,1067,2169
6089,SHASTA,2018,35,1100,1084,2184
6089,SHASTA,2018,36,1032,1087,2119
6089,SHASTA,2018,37,1091,1007,2098
6089,SHASTA,2018,38,1073,1080,2153
6089,SHASTA,2018,39,989,982,1971
6089,SHASTA,2018,40,963,972,1935
6089,SHASTA,2018,41,962,920,1882
6089,SHASTA,2018,42,872,945,1817
6089,SHASTA,2018,43,887,877,1764
6089,SHASTA,2018,44,856,820,1676
6089,SHASTA,2018,45,895,873,1768
6089,SHASTA,2018,46,920,892,1812
6089,SHASTA,2018,47,1078,982,2060
6089,SHASTA,2018,48,1139,1070,2209
6089,SHASTA,2018,49,999,986,1985
6089,SHASTA,2018,50,1047,959,2006
6089,SHASTA,2018,51,1043,956,1999
6089,SHASTA,2018,52,1058,1035,2093
6089,SHASTA,2018,53,1213,1073,2286
6089,SHASTA,2018,54,1277,1113,2390
6089,SHASTA,2018,55,1306,1115,2421
6089,SHASTA,2018,56,1312,1252,2564
6089,SHASTA,2018,57,1376,1253,2629
6089,SHASTA,2018,58,1294,1243,2537
6089,SHASTA,2018,59,1341,1196,2537
6089,SHASTA,2018,60,1366,1191,2557
6089,SHASTA,2018,61,1286,1119,2405
6089,SHASTA,2018,62,1320,1253,2573
6089,SHASTA,2018,63,1325,1112,2437
6089,SHASTA,2018,64,1321,1204,2525
6089,SHASTA,2018,65,1314,1169,2483
6089,SHASTA,2018,66,1281,1133,2414
6089,SHASTA,2018,67,1196,1039,2235
6089,SHASTA,2018,68,1209,1110,2319
6089,SHASTA,2018,69,1124,1072,2196
6089,SHASTA,2018,70,1243,1042,2285
6089,SHASTA,2018,71,1158,1068,2226
6089,SHASTA,2018,72,946,837,1783
6089,SHASTA,2018,73,900,811,1711
6089,SHASTA,2018,74,882,748,1630
6089,SHASTA,2018,75,949,807,1756
6089,SHASTA,2018,76,783,749,1532
6089,SHASTA,2018,77,738,627,1365
6089,SHASTA,2018,78,611,574,1185
6089,SHASTA,2018,79,618,549,1167
6089,SHASTA,2018,80,588,490,1078
6089,SHASTA,2018,81,589,450,1039
6089,SHASTA,2018,82,475,391,866
6089,SHASTA,2018,83,462,318,780
6089,SHASTA,2018,84,402,294,696
6089,SHASTA,2018,85,409,289,698
6089,SHASTA,2018,86,371,269,640
6089,SHASTA,2018,87,379,241,620
6089,SHASTA,2018,88,325,202,527
6089,SHASTA,2018,89,276,177,453
6089,SHASTA,2018,90,247,107,354
6089,SHASTA,2018,91,197,132,329
6089,SHASTA,2018,92,176,66,242
6089,SHASTA,2018,93,133,66,199
6089,SHASTA,2018,94,112,46,158
6089,SHASTA,2018,95,74,28,102
6089,SHASTA,2018,96,39,21,60
6089,SHASTA,2018,97,37,19,56
6089,SHASTA,2018,98,26,9,35
6089,SHASTA,2018,99,16,2,18
6089,SHASTA,2018,100,13,4,17
6089,SHASTA,2019,0,944,1016,1960
6089,SHASTA,2019,1,888,1088,1976
6089,SHASTA,2019,2,923,1081,2004
6089,SHASTA,2019,3,979,1039,2018
6089,SHASTA,2019,4,955,1066,2021
6089,SHASTA,2019,5,1010,1016,2026
6089,SHASTA,2019,6,974,1044,2018
6089,SHASTA,2019,7,935,1052,1987
6089,SHASTA,2019,8,1036,1065,2101
6089,SHASTA,2019,9,998,1058,2056
6089,SHASTA,2019,10,979,1074,2053
6089,SHASTA,2019,11,1051,1081,2132
6089,SHASTA,2019,12,1082,1084,2166
6089,SHASTA,2019,13,1065,1142,2207
6089,SHASTA,2019,14,1096,1054,2150
6089,SHASTA,2019,15,1080,1084,2164
6089,SHASTA,2019,16,1080,1058,2138
6089,SHASTA,2019,17,1073,1163,2236
6089,SHASTA,2019,18,1139,1248,2387
6089,SHASTA,2019,19,1136,1218,2354
6089,SHASTA,2019,20,1063,1195,2258
6089,SHASTA,2019,21,1072,1181,2253
6089,SHASTA,2019,22,1132,1158,2290
6089,SHASTA,2019,23,1132,1254,2386
6089,SHASTA,2019,24,1071,1205,2276
6089,SHASTA,2019,25,1151,1197,2348
6089,SHASTA,2019,26,1109,1316,2425
6089,SHASTA,2019,27,1199,1211,2410
6089,SHASTA,2019,28,1186,1224,2410
6089,SHASTA,2019,29,1091,1242,2333
6089,SHASTA,2019,30,1065,1123,2188
6089,SHASTA,2019,31,1041,1067,2108
6089,SHASTA,2019,32,1044,1064,2108
6089,SHASTA,2019,33,1000,1082,2082
6089,SHASTA,2019,34,1068,1197,2265
6089,SHASTA,2019,35,1111,1059,2170
6089,SHASTA,2019,36,1104,1096,2200
6089,SHASTA,2019,37,1034,1106,2140
6089,SHASTA,2019,38,1095,998,2093
6089,SHASTA,2019,39,1081,1082,2163
6089,SHASTA,2019,40,1001,992,1993
6089,SHASTA,2019,41,951,970,1921
6089,SHASTA,2019,42,962,921,1883
6089,SHASTA,2019,43,870,944,1814
6089,SHASTA,2019,44,902,869,1771
6089,SHASTA,2019,45,853,806,1659
6089,SHASTA,2019,46,902,895,1797
6089,SHASTA,2019,47,931,907,1838
6089,SHASTA,2019,48,1092,999,2091
6089,SHASTA,2019,49,1151,1065,2216
6089,SHASTA,2019,50,1007,981,1988
6089,SHASTA,2019,51,1042,947,1989
6089,SHASTA,2019,52,1038,942,1980
6089,SHASTA,2019,53,1050,1027,2077
6089,SHASTA,2019,54,1195,1064,2259
6089,SHASTA,2019,55,1279,1107,2386
6089,SHASTA,2019,56,1288,1101,2389
6089,SHASTA,2019,57,1298,1236,2534
6089,SHASTA,2019,58,1352,1229,2581
6089,SHASTA,2019,59,1283,1227,2510
6089,SHASTA,2019,60,1330,1172,2502
6089,SHASTA,2019,61,1353,1165,2518
6089,SHASTA,2019,62,1279,1109,2388
6089,SHASTA,2019,63,1312,1223,2535
6089,SHASTA,2019,64,1324,1093,2417
6089,SHASTA,2019,65,1313,1185,2498
6089,SHASTA,2019,66,1293,1150,2443
6089,SHASTA,2019,67,1267,1122,2389
6089,SHASTA,2019,68,1165,1032,2197
6089,SHASTA,2019,69,1200,1092,2292
6089,SHASTA,2019,70,1109,1038,2147
6089,SHASTA,2019,71,1210,1013,2223
6089,SHASTA,2019,72,1135,1031,2166
6089,SHASTA,2019,73,939,814,1753
6089,SHASTA,2019,74,874,775,1649
6089,SHASTA,2019,75,870,740,1610
6089,SHASTA,2019,76,919,776,1695
6089,SHASTA,2019,77,758,726,1484
6089,SHASTA,2019,78,704,596,1300
6089,SHASTA,2019,79,600,552,1152
6089,SHASTA,2019,80,592,533,1125
6089,SHASTA,2019,81,560,460,1020
6089,SHASTA,2019,82,552,420,972
6089,SHASTA,2019,83,452,355,807
6089,SHASTA,2019,84,433,297,730
6089,SHASTA,2019,85,397,274,671
6089,SHASTA,2019,86,367,261,628
6089,SHASTA,2019,87,322,239,561
6089,SHASTA,2019,88,344,224,568
6089,SHASTA,2019,89,284,175,459
6089,SHASTA,2019,90,249,153,402
6089,SHASTA,2019,91,206,74,280
6089,SHASTA,2019,92,158,97,255
6089,SHASTA,2019,93,163,49,212
6089,SHASTA,2019,94,105,52,157
6089,SHASTA,2019,95,92,38,130
